Timestamp,Server 1,Server 2,Server 3,Server 4
2024-11-26 15:22:15,194.4,216.51,204.9,301.8
2024-11-26 15:22:16,200.37,208.5,206.9,282.8
2024-11-26 15:22:17,228.41,194.48,212.9,282.9
2024-11-26 15:22:19,187.39,191.49,210.9,270.9
2024-11-26 15:22:20,205.45,227.5,212.9,271.9
2024-11-26 15:22:21,217.39,193.48,203.8,254.9
2024-11-26 15:22:22,194.38,196.51,211.9,301.9
2024-11-26 15:22:23,215.41,208.51,242.9,258.8
2024-11-26 15:22:24,218.36,188.49,207.9,276.8
2024-11-26 15:22:25,179.38,182.48,178.9,277.9
2024-11-26 15:22:26,190.37,198.49,188.9,258.9
2024-11-26 15:22:28,217.38,222.51,201.9,284.8
2024-11-26 15:22:29,203.37,236.52,196.9,273.9
2024-11-26 15:22:30,188.4,215.5,253.8,268.9
2024-11-26 15:22:31,186.39,193.5,196.9,286.9
2024-11-26 15:22:32,203.38,204.51,242.9,289.9
2024-11-26 15:22:33,190.38,218.49,223.9,286.8
2024-11-26 15:22:34,178.36,208.52,226.9,285.8
2024-11-26 15:22:35,194.35,197.5,226.9,289.9
2024-11-26 15:22:36,184.37,168.47,216.9,269.9
2024-11-26 15:22:38,208.36,194.52,205.9,268.8
2024-11-26 15:22:39,193.37,210.47,234.9,291.9
2024-11-26 15:22:40,202.36,195.49,194.9,300.9
2024-11-26 15:22:41,185.39,225.48,202.9,262.9
2024-11-26 15:22:42,190.37,219.5,213.9,272.9
2024-11-26 15:22:43,184.39,211.5,198,282.8
2024-11-26 15:22:44,195.36,191.49,225,286.9
2024-11-26 15:22:45,202.37,198.49,232.9,266.9
2024-11-26 15:22:46,196.35,217.51,238.9,288.9
2024-11-26 15:22:48,235.38,193.47,217.9,263.9
2024-11-26 15:22:49,203.37,196.47,217.9,273.9
2024-11-26 15:22:50,201.38,206.49,201.9,282.9
2024-11-26 15:22:51,199.4,198.48,214.9,294.8
2024-11-26 15:22:52,196.37,233.5,210.9,266.9
2024-11-26 15:22:53,213.39,198.48,238.9,306.9
2024-11-26 15:22:54,212.37,195.47,220.9,295.8
2024-11-26 15:22:55,226.37,194.49,204.9,288.9
2024-11-26 15:22:56,216.36,205.49,219.9,274.9
2024-11-26 15:22:58,206.4,193.5,227.9,292.8
2024-11-26 15:22:59,208.37,220.49,193.9,307.9
2024-11-26 15:23:00,207.4,210.52,211.9,272.9
2024-11-26 15:23:01,197.41,210.48,214.9,285.9
2024-11-26 15:23:02,210.4,220.5,220.9,272.9
2024-11-26 15:23:03,208.37,187.5,219.9,301.8
2024-11-26 15:23:04,210.36,222.49,201.9,296.9
2024-11-26 15:23:05,224.41,214.47,185.9,278.9
2024-11-26 15:23:06,207.36,200.48,182.9,292.9
2024-11-26 15:23:08,194.39,202.51,219.9,281.8
2024-11-26 15:23:09,198.38,192.5,230.9,270.9
2024-11-26 15:23:10,200.38,235.52,202.9,268.8
2024-11-26 15:23:11,230.4,223.48,220.9,275.9
2024-11-26 15:23:12,199.41,208.48,208.9,271.9
2024-11-26 15:23:13,182.39,214.51,223.9,275.9
2024-11-26 15:23:14,216.37,199.48,213.9,269.9
2024-11-26 15:23:15,198.41,210.49,216.9,267.9
2024-11-26 15:23:16,230.35,218.47,200.9,291.9
2024-11-26 15:23:18,206.36,197.49,234.9,265.9
2024-11-26 15:23:19,193.36,208.5,193.9,273.8
2024-11-26 15:23:20,229.39,234.49,210.9,271.8
2024-11-26 15:23:21,190.38,212.5,212.9,289.9
2024-11-26 15:23:22,204.4,209.51,220.9,278.9
2024-11-26 15:23:23,210.34,230.52,217.9,250.9
2024-11-26 15:23:24,209.37,197.48,214.9,283.8
2024-11-26 15:23:25,182.39,209.49,195.9,253.9
2024-11-26 15:23:26,209.36,222.52,208.9,275.9
2024-11-26 15:23:28,202.37,223.51,205.9,308.8
2024-11-26 15:23:29,228.38,205.53,217.9,275.8
2024-11-26 15:23:30,200.43,211.52,197.9,274.9
2024-11-26 15:23:31,216.41,197.53,216.9,280.9
2024-11-26 15:23:32,199.42,219.53,241.9,268.9
2024-11-26 15:23:33,221.37,206.56,242.9,282.8
2024-11-26 15:23:34,204.4,226.5,213.9,261.8
2024-11-26 15:23:35,197.39,200.51,206.8,282.8
2024-11-26 15:23:36,186.37,195.5,216.9,267.8
2024-11-26 15:23:38,194.37,204.52,240.9,274.9
2024-11-26 15:23:39,217.38,198.57,246.9,285.9
2024-11-26 15:23:40,187.38,192.51,210.9,287.8
2024-11-26 15:23:41,189.37,188.5,199.9,275.9
2024-11-26 15:23:42,195.37,202.54,203.9,266.9
2024-11-26 15:23:43,191.36,213.49,237.9,296.8
2024-11-26 15:23:44,206.36,206.51,205.9,284.8
2024-11-26 15:23:45,193.36,226.5,239.9,264.9
2024-11-26 15:23:47,215.37,198.48,202.9,265.8
2024-11-26 15:23:48,190.39,218.49,216.9,264.8
2024-11-26 15:23:49,231.37,204.49,234.9,276.8
2024-11-26 15:23:50,219.38,190.5,216.9,314.8
2024-11-26 15:23:51,180.39,210.51,195.9,295.9
2024-11-26 15:23:52,210.43,207.47,220.9,276.8
2024-11-26 15:23:53,202.35,235.46,215.9,264.9
2024-11-26 15:23:54,199.38,202.46,216.9,287.8
2024-11-26 15:23:55,236.36,201.5,230.9,281.9
2024-11-26 15:23:57,218.37,212.5,217.9,274.8
2024-11-26 15:23:58,208.37,200.48,207.9,273.8
2024-11-26 15:23:59,201.37,210.49,216.9,268.9
2024-11-26 15:24:00,197.39,210.53,234.9,273.9
2024-11-26 15:24:01,190.4,224.5,226.9,262.8
2024-11-26 15:24:02,210.4,244.5,196.8,271.8
2024-11-26 15:24:03,212.38,206.55,206.8,266.9
2024-11-26 15:24:04,196.36,205.51,227.9,276.9
2024-11-26 15:24:05,217.36,208.52,202.9,278.9
2024-11-26 15:24:07,201.4,200.49,226.9,274.8
2024-11-26 15:24:08,212.38,212.48,201.9,298.8
2024-11-26 15:24:09,173.38,210.54,178.9,251.9
2024-11-26 15:24:10,205.38,222.52,172.9,294.9
2024-11-26 15:24:11,195.37,211.51,209.9,248.9
2024-11-26 15:24:12,180.36,179.49,222.9,282.9
2024-11-26 15:24:13,194.36,199.49,227.9,259.8
2024-11-26 15:24:14,194.39,204.5,185.9,303.9
2024-11-26 15:24:15,182.37,201.48,232.9,245.9
2024-11-26 15:24:17,199.36,204.45,237.9,251.8
2024-11-26 15:24:18,196.38,186.47,243.9,276.8
2024-11-26 15:24:19,197.37,177.49,221.9,280.9
2024-11-26 15:24:20,189.35,219.48,220.9,275.9
2024-11-26 15:24:21,195.37,180.48,206.9,271.8
2024-11-26 15:24:22,235.37,226.46,215.9,286.8
2024-11-26 15:24:23,198.4,202.47,216.9,285.9
2024-11-26 15:24:24,207.38,210.52,219.9,258.8
2024-11-26 15:24:25,209.4,231.5,190.9,285.9
2024-11-26 15:24:27,172.37,214.56,223.9,254.9
2024-11-26 15:24:28,199.4,209.5,227.9,263.8
2024-11-26 15:24:29,202.38,200.53,214.9,261.9
2024-11-26 15:24:30,211.39,209.52,211.9,283.9
2024-11-26 15:24:31,188.41,212.53,233.9,263.9
2024-11-26 15:24:32,203.37,205.52,200.9,273.9
2024-11-26 15:24:33,201.42,225.48,177.9,262.8
2024-11-26 15:24:34,198.41,193.5,219.8,263.8
2024-11-26 15:24:35,201.38,206.49,206.9,294.9
2024-11-26 15:24:37,197.37,203.52,230.9,269.9
2024-11-26 15:24:38,200.4,232.51,234.9,258.9
2024-11-26 15:24:39,190.39,207.48,194.9,286.9
2024-11-26 15:24:40,221.38,211.47,201.9,286.9
2024-11-26 15:24:41,207.4,186.49,225.9,267.9
2024-11-26 15:24:42,182.35,221.52,205.9,263.9
2024-11-26 15:24:43,208.38,209.49,202.9,269.9
2024-11-26 15:24:44,173.39,195.52,226.8,276.9
2024-11-26 15:24:46,195.36,208.47,206.9,277.9
2024-11-26 15:24:47,176.4,206.51,218.9,269.9
2024-11-26 15:24:48,161.37,206.51,212.9,273.9
2024-11-26 15:24:49,206.38,237.51,208.9,300.9
2024-11-26 15:24:50,196.42,216.49,230.9,265.9
2024-11-26 15:24:51,194.38,210.49,201.9,261.9
2024-11-26 15:24:52,202.38,229.51,212.9,262.9
2024-11-26 15:24:53,201.37,207.49,207.9,292.9
2024-11-26 15:24:54,200.39,243.5,208.9,265.9
2024-11-26 15:24:56,217.38,185.49,200.9,271.9
2024-11-26 15:24:57,203.41,198.5,226.9,283.8
2024-11-26 15:24:58,187.38,200.5,247.9,276.9
2024-11-26 15:24:59,191.4,207.5,200.9,258.9
2024-11-26 15:25:00,179.4,219.51,236.9,279.9
2024-11-26 15:25:01,182.38,184.5,192.8,267.8
2024-11-26 15:25:02,203.37,218.49,209.9,291.8
2024-11-26 15:25:03,205.36,216.51,216.9,290.9
2024-11-26 15:25:04,185.36,190.5,228.9,275.9
2024-11-26 15:25:06,185.4,195.5,218.9,271.9
2024-11-26 15:25:07,221.38,200.51,195.9,290.8
2024-11-26 15:25:08,179.35,196.47,226.9,284.8
2024-11-26 15:25:09,189.4,187.5,223.9,289.9
2024-11-26 15:25:10,201.37,230.51,226.9,281.9
2024-11-26 15:25:11,206.39,214.54,241.9,282.9
2024-11-26 15:25:12,191.36,200.5,222.9,265.9
2024-11-26 15:25:13,178.37,217.49,226.9,282.9
2024-11-26 15:25:14,218.5,217.48,185.9,270.8
2024-11-26 15:25:16,197.42,214.55,231.9,273.8
2024-11-26 15:25:17,223.39,203.5,204.9,306.9
2024-11-26 15:25:18,206.38,194.53,215.9,272.9
2024-11-26 15:25:19,209.39,209.52,205.8,299.9
2024-11-26 15:25:20,205.4,196.51,217.9,256.8
2024-11-26 15:25:21,200.41,212.5,224.9,296.9
2024-11-26 15:25:22,204.36,230.49,230.9,292.9
2024-11-26 15:25:23,196.42,216.49,204.9,281.9
2024-11-26 15:25:24,209.36,220.48,195.9,270.9
2024-11-26 15:25:26,190.39,214.47,231.8,250.9
2024-11-26 15:25:27,204.38,195.53,230.8,276.9
2024-11-26 15:25:28,192.41,212.49,225.9,269.8
2024-11-26 15:25:29,180.36,207.47,197.9,306.9
2024-11-26 15:25:30,170.39,218.47,215.9,247.9
2024-11-26 15:25:31,196.35,193.51,229.9,264.8
2024-11-26 15:25:32,189.37,239.47,219.9,256.9
2024-11-26 15:25:33,175.38,208.52,238.9,260.8
2024-11-26 15:25:34,206.37,224.48,215.9,269.9
2024-11-26 15:25:36,192.39,233.48,215.9,278.9
2024-11-26 15:25:37,204.36,211.49,213.9,286.9
2024-11-26 15:25:38,205.45,218.51,229.9,291.9
2024-11-26 15:25:39,184.4,215.52,196.9,242.9
2024-11-26 15:25:40,215.43,210.54,200.9,279.9
2024-11-26 15:25:41,223.36,209.52,246.9,273.8
2024-11-26 15:25:42,213.41,239.46,225.9,269.9
2024-11-26 15:25:43,210.36,200.51,194.9,284.9
2024-11-26 15:25:44,205.42,201.49,209.9,288.8
2024-11-26 15:25:46,203.38,214.49,214.9,273.9
2024-11-26 15:25:47,179.47,208.49,220.9,267.9
2024-11-26 15:25:48,198.37,213.47,219.9,290.8
2024-11-26 15:25:49,212.4,199.51,222.9,291.9
2024-11-26 15:25:50,203.38,203.51,216.8,270.9
2024-11-26 15:25:51,231.38,197.48,228.9,310.8
2024-11-26 15:25:52,196.38,220.5,227.9,273.9
2024-11-26 15:25:53,199.38,214.54,218.9,294.8
2024-11-26 15:25:54,219.39,229.48,208.9,283.9
2024-11-26 15:25:56,202.37,214.48,204.9,265.8
2024-11-26 15:25:57,193.41,208.5,221.9,277.9
2024-11-26 15:25:58,196.37,220.51,224.9,277.9
2024-11-26 15:25:59,193.38,197.48,204.9,278.8
2024-11-26 15:26:00,203.39,221.49,204.9,272.8
2024-11-26 15:26:01,204.42,223.48,222.9,275.8
2024-11-26 15:26:02,190.37,197.48,211.9,276.9
2024-11-26 15:26:03,198.37,204.49,232.9,278.8
2024-11-26 15:26:04,197.4,193.48,208.9,283.8
2024-11-26 15:26:06,195.37,190.5,221.9,268.8
2024-11-26 15:26:07,213.4,203.5,214.9,262.9
2024-11-26 15:26:08,204.4,200.55,199.9,302.9
2024-11-26 15:26:09,208.4,225.53,215.8,251.9
2024-11-26 15:26:10,221.43,227.48,197.9,281.9
2024-11-26 15:26:11,194.37,200.49,222.9,304.9
2024-11-26 15:26:12,179.34,202.47,236.9,255.8
2024-11-26 15:26:13,199.37,209.48,226.9,254.8
2024-11-26 15:26:15,210.36,208.48,235.8,270.9
2024-11-26 15:26:16,180.37,211.51,211.8,275.8
2024-11-26 15:26:17,197.4,182.49,233.9,286.8
2024-11-26 15:26:18,203.4,193.47,192.9,252.9
2024-11-26 15:26:19,202.4,206.51,263.9,271.8
2024-11-26 15:26:20,213.4,208.49,213.9,274.9
2024-11-26 15:26:21,199.35,204.51,216.9,275.9
2024-11-26 15:26:22,210.35,239.49,223.9,286.9
2024-11-26 15:26:23,203.4,198.46,193.9,268.9
2024-11-26 15:26:25,185.38,237.45,187.9,272.8
2024-11-26 15:26:26,164.37,172.51,231.9,289.8
2024-11-26 15:26:27,187.39,198.46,207.9,255.9
2024-11-26 15:26:28,198.42,198.49,216.9,267.8
2024-11-26 15:26:29,230.48,226.49,223.9,265.9
2024-11-26 15:26:30,179.42,203.49,202.9,277.9
2024-11-26 15:26:31,221.35,199.54,217.9,289.9
2024-11-26 15:26:32,188.35,215.47,214.9,304.8
2024-11-26 15:26:33,199.4,187.49,228.9,262.9
2024-11-26 15:26:35,196.37,216.46,231.9,309.9
2024-11-26 15:26:36,188.41,204.48,222.9,271.9
2024-11-26 15:26:37,208.38,195.54,194.9,263.8
2024-11-26 15:26:38,192.4,199.49,218.9,303.9
2024-11-26 15:26:39,190.37,205.49,218.9,287.9
2024-11-26 15:26:40,237.36,236.52,208.9,276.9
2024-11-26 15:26:41,199.38,201.56,195.9,267.9
2024-11-26 15:26:42,196.39,205.49,226.9,271.8
2024-11-26 15:26:43,213.38,212.47,199.8,275.8
2024-11-26 15:26:45,189.38,220.5,217.8,264.9
2024-11-26 15:26:46,193.41,223.51,202.9,273.9
2024-11-26 15:26:47,182.38,181.51,213.9,275.9
2024-11-26 15:26:48,187.39,186.56,211.9,308.9
2024-11-26 15:26:49,193.39,208.51,234,281.8
2024-11-26 15:26:50,194.41,196.48,251.9,279.9
2024-11-26 15:26:51,189.39,218.49,244.9,265.9
2024-11-26 15:26:52,212.41,193.5,208.9,273.9
2024-11-26 15:26:53,216.38,205.45,206.8,264.8
2024-11-26 15:26:55,209.41,208.52,227.9,273.8
2024-11-26 15:26:56,207.36,209.49,240.9,243.9
2024-11-26 15:26:57,183.38,207.48,215.9,274.9
2024-11-26 15:26:58,202.41,205.49,229.8,286.8
2024-11-26 15:26:59,225.36,215.48,189.9,275.9
2024-11-26 15:27:00,210.37,238.49,195.8,284.8
2024-11-26 15:27:01,194.38,183.49,224.9,300.9
2024-11-26 15:27:02,214.37,220.48,177.9,289.9
2024-11-26 15:27:03,212.4,212.45,235.9,276.8
2024-11-26 15:27:05,200.42,179.49,221.8,295.8
2024-11-26 15:27:06,192.51,205.59,219.9,269.8
2024-11-26 15:27:07,208.39,200.49,231.8,274.9
2024-11-26 15:27:08,224.38,252.56,203.9,269.9
2024-11-26 15:27:09,220.41,195.54,218.9,247.9
2024-11-26 15:27:10,215.38,190.53,235.9,266.8
2024-11-26 15:27:11,211.38,208.51,201.9,257.9
2024-11-26 15:27:12,217.38,201.51,214.9,254.8
2024-11-26 15:27:13,189.37,200.47,195.9,282.8
2024-11-26 15:27:15,209.39,207.53,217.9,285.9
2024-11-26 15:27:16,228.36,209.48,217.9,274.9
2024-11-26 15:27:17,218.41,201.51,212.9,255.8
2024-11-26 15:27:18,193.37,190.49,216.9,278.8
2024-11-26 15:27:19,179.43,212.52,208.9,288.8
2024-11-26 15:27:20,191.36,201.48,229.9,285.9
2024-11-26 15:27:21,192.41,188.51,239.9,247.8
2024-11-26 15:27:22,218.38,225.51,234.8,277.9
2024-11-26 15:27:23,205.37,208.52,216.8,291.8
2024-11-26 15:27:25,192.38,214.49,214.9,300.9
2024-11-26 15:27:26,199.38,188.52,208.9,285.8
2024-11-26 15:27:27,188.39,223.5,184.9,293.8
2024-11-26 15:27:28,213.38,190.49,227.9,259.8
2024-11-26 15:27:29,187.43,207.49,204.9,267.9
2024-11-26 15:27:30,229.37,203.5,193.9,279.8
2024-11-26 15:27:31,198.38,221.5,243.9,271.8
2024-11-26 15:27:32,195.37,206.5,186.9,266.9
2024-11-26 15:27:34,213.36,209.49,249.9,270.9
2024-11-26 15:27:35,178.37,211.49,229.8,275.9
2024-11-26 15:27:36,220.39,218.5,214.9,286.9
2024-11-26 15:27:37,194.36,236.5,227.9,271.8
2024-11-26 15:27:38,211.47,190.48,194.9,252.9
2024-11-26 15:27:39,220.39,199.51,239.9,275.9
2024-11-26 15:27:40,187.39,228.52,197.9,286.9
2024-11-26 15:27:41,207.36,195.52,221.9,306.9
2024-11-26 15:27:42,208.39,203.5,216.9,274.9
2024-11-26 15:27:44,185.36,198.52,225.9,276.9
2024-11-26 15:27:45,193.37,217.48,223.9,286.9
2024-11-26 15:27:46,191.4,219.47,207.9,282.9
2024-11-26 15:27:47,202.37,226.49,224.9,270.8
2024-11-26 15:27:48,236.4,218.49,227.9,271.8
2024-11-26 15:27:49,199.39,197.52,214.9,247.9
2024-11-26 15:27:50,207.41,182.51,213.9,279.8
2024-11-26 15:27:51,204.38,217.52,205.9,296.8
2024-11-26 15:27:52,203.39,218.52,225.9,270.8
2024-11-26 15:27:54,207.37,200.48,195.9,300.8
2024-11-26 15:27:55,196.38,198.48,198.9,275.8
2024-11-26 15:27:56,186.39,196.49,208.9,248.9
2024-11-26 15:27:57,190.4,190.49,224.9,284.9
2024-11-26 15:27:58,192.4,190.5,211.9,284.9
2024-11-26 15:27:59,209.38,196.49,212.9,264.8
2024-11-26 15:28:00,205.39,218.46,216.9,290.8
2024-11-26 15:28:01,201.4,203.49,209.9,289.9
2024-11-26 15:28:02,205.4,186.47,204.9,273.8
2024-11-26 15:28:04,193.37,199.5,221.9,279.8
2024-11-26 15:28:05,192.41,215.46,213.9,299.8
2024-11-26 15:28:06,188.37,222.47,246.9,272.8
2024-11-26 15:28:07,218.43,191.5,222.9,269.8
2024-11-26 15:28:08,207.4,209.52,224.9,259.8
2024-11-26 15:28:09,176.36,203.48,211.9,256.8
2024-11-26 15:28:10,216.36,192.49,222.9,268.8
2024-11-26 15:28:11,199.35,201.49,212.9,284.8
2024-11-26 15:28:12,194.38,211.49,204.9,286.8
2024-11-26 15:28:14,168.35,204.48,210.9,265.8
2024-11-26 15:28:15,208.37,202.52,228.9,263.8
2024-11-26 15:28:16,195.39,194.5,211.9,277.8
2024-11-26 15:28:17,189.39,201.5,216.9,258.9
2024-11-26 15:28:18,181.37,208.49,216.9,238.8
2024-11-26 15:28:19,192.35,201.5,207.9,292.8
2024-11-26 15:28:20,224.36,217.5,234.9,285.8
2024-11-26 15:28:21,212.38,208.47,249.9,288.9
2024-11-26 15:28:22,211.35,205.48,223.9,276.8
2024-11-26 15:28:24,177.37,228.47,226.8,280.8
2024-11-26 15:28:25,213.36,196.49,213.9,267.8
2024-11-26 15:28:26,189.39,210.5,211.9,294.9
2024-11-26 15:28:27,191.38,198.49,247.9,278.9
2024-11-26 15:28:28,202.37,209.48,196.9,271.9
2024-11-26 15:28:29,208.37,210.53,221.8,282.8
2024-11-26 15:28:30,190.35,211.49,201.9,270.9
2024-11-26 15:28:31,210.38,190.51,228.9,271.9
2024-11-26 15:28:32,176.38,210.48,244.9,260.8
2024-11-26 15:28:34,198.38,223.5,237.9,278.8
2024-11-26 15:28:35,178.36,212.5,203.9,294.8
2024-11-26 15:28:36,188.38,236.47,236.9,268.8
2024-11-26 15:28:37,189.36,219.48,197.9,261.8
2024-11-26 15:28:38,212.37,214.5,233.9,266.9
2024-11-26 15:28:39,191.35,229.49,189.8,298.9
2024-11-26 15:28:40,194.34,208.49,211.8,258.9
2024-11-26 15:28:41,205.37,194.48,205.9,297.8
2024-11-26 15:28:43,217.37,196.5,234.8,307.9
2024-11-26 15:28:44,203.35,189.48,225.9,280.8
2024-11-26 15:28:45,195.39,196.61,190.9,270.8
2024-11-26 15:28:46,204.37,210.49,222.9,262.9
2024-11-26 15:28:47,191.38,196.49,205.9,274.8
2024-11-26 15:28:48,210.38,198.49,201.9,293.8
2024-11-26 15:28:49,200.35,202.48,216.9,296.9
2024-11-26 15:28:50,202.36,230.49,218.9,261.9
2024-11-26 15:28:51,186.37,227.45,208.9,276.8
2024-11-26 15:28:53,176.36,249.49,190.9,250.8
2024-11-26 15:28:54,191.35,196.5,198.9,286.8
2024-11-26 15:28:55,202.38,222.61,191.9,249.8
2024-11-26 15:28:56,203.37,201.53,216.9,295.8
2024-11-26 15:28:57,197.39,214.52,224.9,271.8
2024-11-26 15:28:58,201.41,228.48,214.9,260.8
2024-11-26 15:28:59,187.36,210.48,237.9,292.8
2024-11-26 15:29:00,175.37,192.48,209.9,281.9
2024-11-26 15:29:01,203.38,221.5,220.9,286.9
2024-11-26 15:29:03,192.37,210.49,214.9,294.8
2024-11-26 15:29:04,203.38,220.48,218.9,280.9
2024-11-26 15:29:05,194.38,183.51,190.9,274.8
2024-11-26 15:29:06,187.36,189.47,220.8,258.9
2024-11-26 15:29:07,207.41,201.59,252.9,277.9
2024-11-26 15:29:08,192.37,191.5,226.9,295.8
2024-11-26 15:29:09,185.37,218.49,212.9,299.9
