Timestamp,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
2024-11-26 16:23:57,223.5,217.1,238.8,233,235.2,238,201.68,253.4
2024-11-26 16:23:59,242.5,237.1,232.8,238,247.2,258,220.68,275.4
2024-11-26 16:24:00,262.5,214.1,265.8,239,252.2,240,225.68,229.4
2024-11-26 16:24:01,248.5,209.1,236.8,244,240.2,232,183.68,268.3
2024-11-26 16:24:02,237.5,224.1,239.8,219,208.2,226,192.69,235.5
2024-11-26 16:24:04,281.5,204.1,243.8,228,246.2,231,202.68,216.3
2024-11-26 16:24:05,259.5,239.1,231.8,255,219.3,222,195.68,250.4
2024-11-26 16:24:06,255.5,205.1,237.8,232,226.2,209,196.68,231.3
2024-11-26 16:24:07,230.5,199.1,262.8,224,234.3,246,195.68,241.4
2024-11-26 16:24:09,252.5,224.1,229.8,222,215.2,229,202.68,246.4
2024-11-26 16:24:10,261.5,237.1,232.8,238,222.2,218,223.68,227.3
2024-11-26 16:24:11,296.5,223.1,223.8,244,225.2,206,218.68,238.4
2024-11-26 16:24:12,233.5,209.1,219.8,249,201.3,218,218.68,237.4
2024-11-26 16:24:14,250.5,191.1,229.8,248,254.2,222,192.68,249.4
2024-11-26 16:24:15,273.5,225.1,242.8,222,238.2,226,191.68,246.3
2024-11-26 16:24:16,262.5,254.1,231.8,240,247.2,242,197.73,249.4
2024-11-26 16:24:17,244.5,209.1,250.8,224,234.2,246,217.7,239.3
2024-11-26 16:24:19,247.5,205.1,249.8,219,245.2,232,223.7,264.3
2024-11-26 16:24:20,251.5,190.1,224.8,261,193.3,227,194.69,242.3
2024-11-26 16:24:21,275.5,217.1,225.8,226,227.3,209,188.68,227.4
2024-11-26 16:24:22,248.5,192.1,239.8,243,245.3,234,214.7,265.3
2024-11-26 16:24:24,265.5,209.1,265.8,253,260.3,233,200.68,249.3
2024-11-26 16:24:25,225.5,225.1,233.8,201,240.2,249,194.72,225.3
2024-11-26 16:24:26,253.5,207.1,238.8,243,217.3,253,207.69,252.3
2024-11-26 16:24:28,263.5,218.1,238.8,203,212.3,237,216.67,254.3
2024-11-26 16:24:29,245.5,217.1,247.8,234,223.2,232,215.67,250.3
2024-11-26 16:24:30,263.5,209.1,242.8,220,231.2,230,208.68,264.3
2024-11-26 16:24:31,240.5,227.1,230.8,257,235.3,247,228.68,229.4
2024-11-26 16:24:33,277.5,233.1,269.8,228,223.2,231,224.68,276.3
2024-11-26 16:24:34,240.5,230.1,222.8,236,220.2,244,232.71,258.3
2024-11-26 16:24:35,243.5,211.1,247.8,234,233.3,210,212.68,246.4
2024-11-26 16:24:36,250.5,238.1,242.8,243,230.2,245,190.68,226.3
2024-11-26 16:24:38,247.5,203.1,224.8,255,235.3,217,217.68,242.3
2024-11-26 16:24:39,246.5,214.1,251.8,244,212.3,226,189.71,232.4
2024-11-26 16:24:40,256.5,209.1,219.8,246,218.2,216,221.7,259.3
2024-11-26 16:24:41,244.5,221.1,238.8,233,213.2,251,206.68,223.3
2024-11-26 16:24:43,255.5,238.1,229.8,230,224.3,215,214.68,228.3
2024-11-26 16:24:44,245.5,198.1,233.8,216,221.3,222,202.68,231.4
2024-11-26 16:24:45,228.5,184.1,233.8,235,227.2,236,200.69,243.4
2024-11-26 16:24:46,281.5,212.1,263.8,231,221.3,224,198.68,243.3
2024-11-26 16:24:48,257.5,209.1,238.8,222,236.2,220,218.68,246.3
2024-11-26 16:24:49,262.5,184.1,242.8,213,244.3,215,228.7,244.4
2024-11-26 16:24:50,252.5,214.1,221.8,241,215.2,222,224.68,241.4
2024-11-26 16:24:51,247.5,210.1,264.8,235,228.2,220,197.68,234.4
2024-11-26 16:24:53,246.5,191.1,269.8,177,223.2,263,208.69,256.3
2024-11-26 16:24:54,260.5,223.1,213.8,230,233.3,227,222.68,256.3
2024-11-26 16:24:55,274.5,225.1,252.8,226,247.2,242,221.68,242.3
2024-11-26 16:24:56,260.5,207.1,250.8,233,198.2,239,195.68,227.3
2024-11-26 16:24:58,246.5,224.1,241.9,227,233.2,199,207.68,222.3
2024-11-26 16:24:59,226.5,223.1,231.8,214,228.2,236,200.72,237.3
2024-11-26 16:25:00,232.5,208.1,220.8,230,244.2,230,199.7,271.3
2024-11-26 16:25:01,258.5,222.1,246.8,215,249.3,206,206.7,244.4
2024-11-26 16:25:03,241.5,224.1,245.8,258,232.2,221,214.71,242.3
2024-11-26 16:25:04,224.5,198.1,236.8,247,213.2,251,221.68,237.3
2024-11-26 16:25:05,266.5,234.1,208.8,218,219.2,235,205.71,237.3
2024-11-26 16:25:06,269.5,229.1,250.8,234,222.3,247,211.7,277.3
2024-11-26 16:25:08,260.5,217.2,215.8,236,229.2,250,215.7,230.3
2024-11-26 16:25:09,275.5,208.1,237.8,247,229.3,218,203.68,250.4
2024-11-26 16:25:10,244.5,218.1,239.8,215,213.3,214,217.68,236.4
2024-11-26 16:25:11,279.5,237.1,252.8,220,219.2,213,210.69,247.4
2024-11-26 16:25:13,220.5,205.1,211.8,228,250.3,243,190.68,247.4
2024-11-26 16:25:14,261.5,197.1,217.8,259,197.3,223,214.69,235.3
2024-11-26 16:25:15,271.5,202.1,223.8,238,208.3,222,225.68,257.3
2024-11-26 16:25:16,256.5,217.1,233.8,217,228.3,212,205.7,250.3
2024-11-26 16:25:18,268.5,232.1,220.8,241,232.2,224,198.68,238.4
2024-11-26 16:25:19,239.5,215.1,233.8,233,227.2,219,203.69,233.4
2024-11-26 16:25:20,273.5,224.1,235.8,240,226.2,216,189.68,236.4
2024-11-26 16:25:22,256.5,222.1,211.8,225,226.2,226,190.68,256.3
2024-11-26 16:25:23,254.5,223.1,230.8,244,222.2,220,222.7,227.4
2024-11-26 16:25:24,233.5,199.1,240.8,235,228.2,218,219.69,239.3
2024-11-26 16:25:25,247.5,233.1,241.8,251.1,232.2,252,189.68,264.4
2024-11-26 16:25:27,236.5,224.1,213.8,239,235.3,207,226.68,220.4
2024-11-26 16:25:28,276.5,224.1,229.8,220,224.3,206,225.68,224.3
2024-11-26 16:25:29,247.5,225.1,250.8,230,209.3,227,205.68,245.3
2024-11-26 16:25:30,248.5,195.1,251.8,242,221.2,242,219.68,245.4
2024-11-26 16:25:32,251.5,220.1,238.8,216,225.2,227,196.67,251.3
2024-11-26 16:25:33,269.5,216.1,218.8,248,231.3,231,225.68,264.4
2024-11-26 16:25:34,246.5,224.1,217.8,232,252.2,231,219.72,240.3
2024-11-26 16:25:35,251.5,186.1,220.8,220,206.3,237,202.68,225.4
2024-11-26 16:25:37,214.5,206.1,234.8,244,247.3,250,188.69,241.3
2024-11-26 16:25:38,239.5,191.1,230.8,240,226.2,216,226.68,271.3
2024-11-26 16:25:39,280.5,197.1,204.8,229,223.2,249,211.69,209.4
2024-11-26 16:25:40,257.5,220.1,225.8,228,243.2,208,210.68,230.3
2024-11-26 16:25:42,219.5,224.3,236.8,237,242.3,211,195.68,230.3
2024-11-26 16:25:43,254.5,190.1,215.8,203,215.2,232,213.68,244.4
2024-11-26 16:25:44,234.5,220.1,250.8,236,260.2,231,173.69,233.3
2024-11-26 16:25:45,253.6,240.1,246.8,231,245.2,252,197.71,238.4
2024-11-26 16:25:47,237.5,212.1,233.8,241,232.3,225,208.68,227.3
2024-11-26 16:25:48,254.5,211.1,222.8,247,219.3,231,221.7,211.4
2024-11-26 16:25:49,250.5,196.1,218.8,247,241.3,217,213.68,252.4
2024-11-26 16:25:50,264.5,224.1,224.8,233,231.3,229,204.69,236.3
2024-11-26 16:25:52,267.5,221.1,227.8,242,229.3,201,238.68,220.3
2024-11-26 16:25:53,254.5,212.1,234.8,213,247.2,245,201.69,207.4
2024-11-26 16:25:54,249.5,233.1,258.8,232,215.2,219,221.68,265.3
2024-11-26 16:25:55,260.5,215.1,217.8,247,228.3,241,221.69,263.3
2024-11-26 16:25:57,260.5,214.1,228.8,248,205.2,218,208.68,226.3
2024-11-26 16:25:58,252.5,245.1,244.8,245,194.4,220,212.68,240.4
2024-11-26 16:25:59,263.5,219.1,205.8,223,191.2,233,200.68,226.3
2024-11-26 16:26:00,254.5,220.1,248.8,233,252.2,230,216.68,253.4
2024-11-26 16:26:02,284.5,234.1,226.8,218,232.3,221,203.69,249.3
2024-11-26 16:26:03,253.5,201.1,249.8,247,225.2,225,210.69,247.3
2024-11-26 16:26:04,227.5,215.1,219.8,228,224.3,248,202.68,208.4
2024-11-26 16:26:05,255.5,207.1,232.8,208,250.2,231,191.67,253.3
2024-11-26 16:26:07,236.5,228.1,243.8,248,252.2,226,211.67,223.4
2024-11-26 16:26:08,265.5,222.1,247.8,233,212.3,225,226.68,249.4
2024-11-26 16:26:09,249.5,219.1,224.8,262,232.2,210,202.7,210.4
2024-11-26 16:26:11,258.5,182.1,221.8,242,234.2,212,195.69,257.4
2024-11-26 16:26:12,266.5,214.1,242.8,221,229.3,219,214.68,243.3
2024-11-26 16:26:13,267.5,219.1,217.8,240,246.3,234,217.73,215.3
2024-11-26 16:26:14,246.5,223.2,263.8,226,226.3,245,199.68,275.3
2024-11-26 16:26:16,258.5,216.1,228.8,212,244.3,238,206.69,233.3
2024-11-26 16:26:17,250.5,213.1,236.8,228,235.3,215,206.68,241.4
2024-11-26 16:26:18,263.5,201.1,231.8,236,225.3,221,193.67,227.4
2024-11-26 16:26:19,271.5,209.1,248.8,239,232.2,216,193.67,215.3
2024-11-26 16:26:21,260.5,237.1,208.8,222,235.3,205.1,183.69,243.3
2024-11-26 16:26:22,234.5,205.1,241.8,207,243.3,231,228.68,242.3
2024-11-26 16:26:23,232.5,235.1,251.8,233,252.3,244,208.7,252.3
2024-11-26 16:26:24,259.5,232.1,248.8,224,240.3,227,212.68,253.3
2024-11-26 16:26:26,266.5,211.1,250.8,234,216.3,245,199.68,231.3
2024-11-26 16:26:27,265.5,224.1,212.8,240,214.3,205,249.68,225.4
2024-11-26 16:26:28,239.5,210.1,257.8,230,227.3,217,204.7,244.3
2024-11-26 16:26:29,211.5,225.1,241.8,196,231.3,217,186.69,258.3
2024-11-26 16:26:31,257.5,206.1,262.8,217,240.3,208,217.68,254.3
2024-11-26 16:26:32,270.5,225.1,218.8,227,223.3,247,231.69,223.3
2024-11-26 16:26:33,229.5,228.1,224.8,252,216.3,208,226.67,256.4
2024-11-26 16:26:34,261.5,231.1,244.8,233,207.3,245,215.68,248.4
2024-11-26 16:26:36,241.5,227.1,231.8,258,236.3,240,214.68,260.3
2024-11-26 16:26:37,234.5,213.1,246.8,213,202.2,233,199.69,252.4
2024-11-26 16:26:38,246.5,226.1,257.8,243,225.3,224,226.69,245.4
2024-11-26 16:26:39,250.5,223.1,244.8,238,226.3,241,225.67,228.4
2024-11-26 16:26:41,239.5,208.1,241.8,218,232.2,234,211.7,224.4
2024-11-26 16:26:42,249.5,194.1,228.8,224,237.3,219,195.68,283.3
2024-11-26 16:26:43,265.5,209.1,233.8,231.1,232.3,207,205.71,210.4
2024-11-26 16:26:44,232.5,215.1,234.8,241,223.3,215,211.68,238.4
2024-11-26 16:26:46,227.5,210.1,269.8,251,240.3,236,205.69,274.4
2024-11-26 16:26:47,252.6,228.1,230.8,224,262.3,235,207.73,253.4
2024-11-26 16:26:48,265.5,211.1,224.8,244,242.3,242,204.69,245.4
2024-11-26 16:26:49,253.5,215.1,259.8,213,247.3,233,210.69,260.4
2024-11-26 16:26:51,250.5,216.1,233.8,259,247.3,221,222.69,226.3
2024-11-26 16:26:52,245.5,224.1,233.8,234,221.3,209,220.7,256.4
2024-11-26 16:26:53,239.5,216.1,248.8,254,249.3,222,191.69,239.3
2024-11-26 16:26:54,229.5,204.1,247.8,237,241.3,224,194.68,252.4
2024-11-26 16:26:56,271.5,226.1,225.8,224,234.3,237,199.7,263.4
2024-11-26 16:26:57,279.5,206.1,211.8,253,213.2,245,196.69,245.3
2024-11-26 16:26:58,252.5,230.1,239.8,216,245.3,213,209.68,244.3
2024-11-26 16:27:00,240.5,196.1,224.8,226,236.3,255,225.68,239.3
2024-11-26 16:27:01,269.5,203.1,201.8,231,215.3,248,188.68,234.3
2024-11-26 16:27:02,237.5,232.1,219.8,252,221.3,230,221.68,236.3
2024-11-26 16:27:03,276.5,192.1,234.8,199,237.2,223,207.68,219.4
2024-11-26 16:27:05,258.5,223.1,215.8,228,220.3,239,224.68,243.3
2024-11-26 16:27:06,285.5,213.1,219.8,224,235.2,219,211.69,251.3
2024-11-26 16:27:07,249.5,212.1,241.8,252,244.3,215,207.68,222.3
2024-11-26 16:27:08,254.5,177.1,257.8,253,234.3,218,211.68,237.3
2024-11-26 16:27:10,238.5,217.1,245.8,218,207.3,234,235.69,242.4
2024-11-26 16:27:11,241.5,186.1,233.8,245,243.2,237,225.69,231.4
2024-11-26 16:27:12,247.5,199.1,240.8,224,238.3,198,216.68,238.4
2024-11-26 16:27:13,260.5,226.1,248.9,218.1,249.3,230,216.69,245.4
2024-11-26 16:27:15,252.5,229.1,228.8,240,226.3,222,217.68,233.4
2024-11-26 16:27:16,275.5,218.1,229.8,229,228.2,240,213.68,265.3
2024-11-26 16:27:17,234.5,216.1,245.8,238.1,234.3,218,194.69,234.4
2024-11-26 16:27:18,278.5,213.1,233.8,214,249.2,227,197.69,230.4
2024-11-26 16:27:20,230.5,219.1,273.8,221,226.3,235,220.68,237.4
2024-11-26 16:27:21,263.5,228.1,235.8,229,234.3,203,208.68,253.3
2024-11-26 16:27:22,224.5,222.1,244.8,237,237.2,230,212.68,241.4
2024-11-26 16:27:23,251.5,218.1,230.8,254,221.3,223,207.68,235.4
2024-11-26 16:27:25,252.5,244.1,252.8,236,223.3,211,195.69,227.4
2024-11-26 16:27:26,266.5,204.1,211.8,228,212.3,245,218.68,216.5
2024-11-26 16:27:27,269.5,209.1,237.8,242,251.3,208,195.71,224.3
2024-11-26 16:27:28,251.5,219.1,231.8,239,230.3,225,216.7,243.4
2024-11-26 16:27:30,269.5,200.1,236.8,226,231.3,214,214.7,217.4
2024-11-26 16:27:31,233.5,218.1,245.8,219,210.3,250,226.69,241.4
2024-11-26 16:27:32,250.5,197.1,257.8,235,218.2,244,195.69,268.4
2024-11-26 16:27:33,251.5,258.1,234.8,222,240.3,254,205.69,224.4
2024-11-26 16:27:35,246.5,206.1,234.8,212,225.2,240,210.68,232.3
2024-11-26 16:27:36,230.5,227.1,235.8,222,220.3,206,224.69,234.4
2024-11-26 16:27:37,267.5,232.1,221.8,253,208.3,205,211.68,227.3
2024-11-26 16:27:38,245.5,221.1,225.8,250,226.3,245,212.68,256.4
2024-11-26 16:27:40,223.5,182.1,231.8,236,230.2,251,197.68,219.3
2024-11-26 16:27:41,242.5,213.1,227.8,247,230.3,230,202.69,260.3
2024-11-26 16:27:42,230.5,202.1,217.8,206,252.3,206,209.68,234.4
2024-11-26 16:27:43,255.5,208.1,221.8,228,229.2,243,217.68,250.4
2024-11-26 16:27:45,220.5,229.2,231.8,266,228.3,245,198.68,230.4
2024-11-26 16:27:46,252.5,228.1,253.8,234,221.3,220,228.69,230.3
2024-11-26 16:27:47,265.5,215.1,229.8,236,223.3,232,223.68,261.5
2024-11-26 16:27:48,259.5,202.1,257.8,229,244.3,251,232.68,242.4
2024-11-26 16:27:50,240.5,182.1,253.8,242,224.3,222,214.68,233.3
2024-11-26 16:27:51,261.5,233.1,220.8,214,209.3,226,226.69,245.4
2024-11-26 16:27:52,264.6,200.1,231.8,237,220.3,230,188.69,222.4
2024-11-26 16:27:54,240.5,227.1,223.8,219,236.3,258,219.68,232.4
2024-11-26 16:27:55,239.5,213.1,237.8,231,219.3,219,202.67,266.3
2024-11-26 16:27:56,271.5,230.1,214.8,226,236.2,215,203.67,252.4
2024-11-26 16:27:57,230.5,238.1,238.8,230,246.3,222,200.68,227.3
2024-11-26 16:27:59,256.5,206.1,240.8,219,217.2,216,209.69,248.4
2024-11-26 16:28:00,237.5,216.1,225.8,209,203.3,206,217.71,249.4
2024-11-26 16:28:01,257.5,213.1,216.8,254,241.3,229,212.69,245.4
2024-11-26 16:28:02,258.5,210.1,201.8,242,225.2,231,233.7,273.4
2024-11-26 16:28:04,266.5,224.1,211.8,239,232.3,232,180.68,236.3
2024-11-26 16:28:05,246.5,184.1,233.8,211,203.2,236,209.69,233.3
2024-11-26 16:28:06,267.5,232.1,234.8,219,217.3,233,214.68,259.4
2024-11-26 16:28:07,270.5,216.1,230.8,245,236.3,227,200.68,262.4
2024-11-26 16:28:09,274.5,204.1,219.8,225,229.3,212,215.7,253.4
2024-11-26 16:28:10,254.5,221.1,238.8,252,227.2,254,213.68,242.4
2024-11-26 16:28:11,253.5,228.1,227.8,213,232.3,231,209.67,235.4
2024-11-26 16:28:12,236.5,224.1,251.8,233,256.3,212,195.7,247.4
2024-11-26 16:28:14,258.5,240.1,247.8,248,227.3,196,199.68,239.4
2024-11-26 16:28:15,267.5,211.1,243.8,220,218.2,259,225.69,238.3
2024-11-26 16:28:16,251.5,204.1,233.8,248,218.3,211,223.68,222.4
2024-11-26 16:28:17,245.5,215.1,249.8,268,238.2,206,198.68,234.4
2024-11-26 16:28:19,253.5,202.1,249.8,249,245.3,223,229.68,235.4
2024-11-26 16:28:20,251.5,234.1,245.8,247,235.3,264,195.68,234.3
2024-11-26 16:28:21,244.5,227.1,200.8,242,232.3,229,209.68,266.3
2024-11-26 16:28:22,211.5,204.1,222.8,228,219.3,208,244.69,231.4
2024-11-26 16:28:24,244.5,215.1,236.8,222,213.3,224,228.7,233.4
2024-11-26 16:28:25,258.5,217.1,230.8,236,253.3,245,211.69,221.4
2024-11-26 16:28:26,252.5,205.1,236.8,253,241.3,200,194.68,268.4
2024-11-26 16:28:27,265.5,218.1,208.8,219,236.3,216,212.7,236.4
2024-11-26 16:28:29,245.5,217.3,221.8,229,222.3,221,213.69,216.4
2024-11-26 16:28:30,253.5,220.2,238.8,240,251.3,226,206.68,249.3
2024-11-26 16:28:31,245.5,243.1,256.8,224,214.3,214,224.67,244.3
2024-11-26 16:28:32,242.5,200.1,222.8,227,223.3,236,245.7,230.3
2024-11-26 16:28:34,254.5,221.1,233.8,225,212.3,225,218.68,241.3
2024-11-26 16:28:35,270.5,232.1,239.8,240,240.3,233,212.68,234.3
2024-11-26 16:28:36,230.5,214.1,239.8,210,221.2,219,206.69,256.4
2024-11-26 16:28:37,282.5,229.1,246.8,220,218.3,223,231.68,239.3
2024-11-26 16:28:39,269.5,225.1,259.8,246,218.2,231,208.68,232.4
2024-11-26 16:28:40,249.5,216.1,221.8,249,253.3,221,228.69,245.3
2024-11-26 16:28:41,234.5,217.1,224.8,255,220.3,205,207.68,238.3
2024-11-26 16:28:42,262.5,220.1,236.8,228,227.3,215,211.69,253.3
2024-11-26 16:28:44,233.5,227.1,232.8,232,240.3,221,209.68,246.4
2024-11-26 16:28:45,267.5,224.1,232.8,228,204.3,235,216.69,225.3
2024-11-26 16:28:46,251.5,201.1,215.8,258,221.3,244,204.7,237.4
2024-11-26 16:28:47,221.5,187.1,242.8,238,240.3,249,192.7,234.3
2024-11-26 16:28:49,244.5,229.1,250.8,256,234.2,220,213.68,260.5
2024-11-26 16:28:50,244.5,237.1,218.8,231,255.3,226,193.68,233.3
2024-11-26 16:28:51,253.5,228.1,233.8,239,216.3,218,208.68,239.3
2024-11-26 16:28:53,251.5,206.1,240.8,223,234.3,221,203.68,236.4
2024-11-26 16:28:54,258.5,192.1,219.8,232,225.3,239,208.68,244.4
2024-11-26 16:28:55,251.5,216.1,219.8,212,225.3,230,208.69,201.4
2024-11-26 16:28:56,247.5,237.1,214.8,237,246.3,229,197.68,223.4
2024-11-26 16:28:58,248.5,219.1,232.8,239,207.3,229,234.68,227.4
2024-11-26 16:28:59,236.5,204.1,237.8,235,232.3,230,220.69,228.4
2024-11-26 16:29:00,264.5,229.1,240.8,274,252.3,207,236.67,223.4
2024-11-26 16:29:01,241.5,198.1,219.8,254,237.3,217,190.68,201.4
2024-11-26 16:29:03,268.5,220.1,237.8,225,242.3,209,197.68,248.4
2024-11-26 16:29:04,261.5,225.1,266.8,230,227.3,228,218.67,251.4
2024-11-26 16:29:05,254.5,195.1,234.8,231,204.3,223,204.68,239.4
2024-11-26 16:29:06,262.5,199.1,237.8,233,239.3,222,230.68,226.4
2024-11-26 16:29:08,259.5,234.1,233.8,222,224.3,208,197.69,249.4
2024-11-26 16:29:09,251.5,195.1,262.8,227,234.3,232,216.68,243.4
2024-11-26 16:29:10,247.5,214.1,230.9,234,216.3,214,203.67,240.4
2024-11-26 16:29:11,243.5,208.1,238.8,221,217.3,191,225.69,250.4
2024-11-26 16:29:13,232.5,227.1,244.8,237,209.2,229,179.7,260.4
2024-11-26 16:29:14,242.5,204.1,222.8,243,207.3,252,206.68,228.4
2024-11-26 16:29:15,246.5,228.1,246.9,213,202.3,218,171.68,246.4
2024-11-26 16:29:16,265.5,210.1,224.8,235,229.3,241,221.69,256.4
2024-11-26 16:29:18,276.5,217.1,255.8,246,222.3,235,239.69,249.4
2024-11-26 16:29:19,250.5,224.1,240.8,246,233.3,222,210.69,242.3
2024-11-26 16:29:20,269.5,208.1,235.8,232,225.3,229,209.69,223.3
2024-11-26 16:29:21,248.5,203.1,222.8,230,228.3,236,227.68,214.3
2024-11-26 16:29:23,223.5,227.1,223.8,241,236.3,215,219.67,236.4
2024-11-26 16:29:24,243.5,209.1,239.8,225,224.3,242,205.68,244.3
2024-11-26 16:29:25,230.5,217.1,243.8,227,230.3,247,209.7,239.3
2024-11-26 16:29:26,261.5,217.1,227.8,228,227.3,229,207.69,262.4
2024-11-26 16:29:28,257.5,226.1,229.8,250,236.2,212,201.69,273.4
2024-11-26 16:29:29,272.5,226.1,246.8,244,237.2,247,210.69,235.5
2024-11-26 16:29:30,258.5,219.1,249.8,235,191.2,215,227.68,235.3
2024-11-26 16:29:31,269.5,221.1,253.8,234,211.3,222,199.67,240.4
2024-11-26 16:29:33,239.5,220.1,208.8,233,230.2,245,217.69,229.4
2024-11-26 16:29:34,268.5,204.1,237.8,221,230.2,212,202.67,246.4
2024-11-26 16:29:35,261.5,220.1,220.8,228,227.3,237,203.68,253.3
2024-11-26 16:29:36,266.5,233.1,219.8,228,251.2,251,200.68,253.3
2024-11-26 16:29:38,258.5,197.1,245.8,223,234.3,234,195.67,245.3
2024-11-26 16:29:39,268.5,232.1,230.8,218,252.2,210,203.68,224.3
2024-11-26 16:29:40,285.5,229.1,214.8,241,207.2,244,193.68,252.3
2024-11-26 16:29:41,271.5,234.1,250.8,242,223.3,221,204.69,260.3
2024-11-26 16:29:43,276.5,204.1,199.8,242,210.3,273,201.68,234.4
2024-11-26 16:29:44,238.5,209.1,230.8,226,218.2,243,205.69,247.3
2024-11-26 16:29:45,248.5,185.1,263.8,260,248.2,213,226.68,246.4
2024-11-26 16:29:47,245.5,213.1,233.8,237,232.3,254,227.68,219.3
2024-11-26 16:29:48,260.5,212.1,236.8,221,224.2,238,202.68,219.3
2024-11-26 16:29:49,233.5,229.1,250.8,233,224.3,231,198.69,208.3
2024-11-26 16:29:50,271.5,219.1,253.8,235,229.2,236,203.68,201.3
2024-11-26 16:29:52,291.5,256.2,248.8,214,236.3,214,211.68,231.3
2024-11-26 16:29:53,251.5,212.1,259.8,230,226.2,223,227.67,233.4
2024-11-26 16:29:54,246.5,241.1,241.8,263,216.3,240,220.67,236.3
2024-11-26 16:29:55,250.5,199.1,264.8,243,261.2,240,215.69,246.4
2024-11-26 16:29:57,244.5,244.1,246.8,234,254.3,222.9,205.69,231.3
2024-11-26 16:29:58,268.5,217.1,245.8,214,215.2,218,208.69,255.3
2024-11-26 16:29:59,246.5,209.1,257.8,246,226.2,223,213.68,235.3
2024-11-26 16:30:00,251.5,218.1,225.8,236,221.2,213,230.69,226.4
2024-11-26 16:30:02,260.5,226.1,224.8,246,233.2,201,203.68,247.4
2024-11-26 16:30:03,250.5,216.1,258.8,237,235.2,229,199.69,235.4
2024-11-26 16:30:04,227.5,216.1,221.8,230,234.2,224,219.68,223.3
